    1930  0.7714601E-07  0.3857300E-03   0.000000       0.000000       0.000000       0.000000       200848.7      0.2675809E+08  -1386462.       726187.7      0.2531998E+08  -124155.2      0.2971822E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -14412.09      0.2765401E+08   77704.68       215260.8      -895914.9      -1464166.       29960.29      0.2762555E+08   226901.7       279535.0      -2387044.      -928880.0       348017.8      0.2762550E+08   352965.0       378169.9      -2305521.      -477120.2      0.2314433E-08  0.1112520E-10 -0.1001102E-11 -0.3739785E-11 -0.4740888E-11 -0.1030935E-03 
    1940  0.7754643E-07  0.3877321E-03   0.000000       0.000000       0.000000       0.000000       196126.9      0.2687402E+08  -1396155.       737814.6      0.2549086E+08  -120529.6      0.2974403E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -16164.70      0.2778459E+08   71876.90       212291.6      -910574.7      -1468031.       37204.62      0.2776424E+08   227272.3       277223.3      -2375745.      -910648.5       356769.6      0.2777395E+08   369236.0       381044.9      -2283092.      -489765.5      0.2326446E-08  0.1120806E-10 -0.1014051E-11 -0.3713181E-11 -0.4727232E-11 -0.1036759E-03 
    1950  0.7794704E-07  0.3897352E-03   0.000000       0.000000       0.000000       0.000000       207783.2      0.2701573E+08  -1387618.       725004.2      0.2552064E+08  -175225.6      0.2976555E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -3039.812      0.2793896E+08   76831.92       210823.0      -923235.0      -1464450.       17707.85      0.2789010E+08   214314.6       275535.9      -2373047.      -897494.4       347869.4      0.2790372E+08   372374.4       377134.9      -2383083.      -547600.0      0.2338465E-08  0.1119421E-10 -0.1020179E-11 -0.3762903E-11 -0.4783082E-11 -0.1040760E-03 
    1960  0.7834712E-07  0.3917356E-03   0.000000       0.000000       0.000000       0.000000       204826.2      0.2713625E+08  -1398853.       735303.3      0.2565649E+08  -177632.2      0.2979680E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -3623.243      0.2807341E+08   69818.17       208449.5      -937156.3      -1468671.       25763.16      0.2804434E+08   206248.8       274142.2      -2371458.      -883655.9       353386.8      0.2804931E+08   390834.7       381916.5      -2392824.      -568466.9      0.2350467E-08  0.1128232E-10 -0.1025070E-11 -0.3744720E-11 -0.4769790E-11 -0.1046256E-03 
    1970  0.7874764E-07  0.3937382E-03   0.000000       0.000000       0.000000       0.000000       198774.9      0.2725542E+08  -1403052.       744487.4      0.2581747E+08  -164609.6      0.2981884E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -8767.308      0.2821172E+08   65298.20       207542.2      -956305.7      -1468350.       35246.25      0.2818240E+08   216969.1       260770.0      -2378865.      -865347.1       362545.1      0.2819580E+08   402035.2       381942.3      -2378328.      -566644.8      0.2362483E-08  0.1131992E-10 -0.1041015E-11 -0.3734635E-11 -0.4775650E-11 -0.1051733E-03 
    1980  0.7914768E-07  0.3957384E-03   0.000000       0.000000       0.000000       0.000000       193611.1      0.2737525E+08  -1389124.       749193.8      0.2597028E+08  -172761.2      0.2985189E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -11833.70      0.2834753E+08   81790.92       205444.8      -972284.4      -1470914.       19855.26      0.2830065E+08   210194.3       251948.6      -2394661.      -852759.2       367513.0      0.2834151E+08   393886.9       381680.8      -2371227.      -566648.0      0.2374484E-08  0.1131443E-10 -0.1055192E-11 -0.3755430E-11 -0.4810622E-11 -0.1056735E-03 
    1990  0.7954825E-07  0.3977412E-03   0.000000       0.000000       0.000000       0.000000       203260.6      0.2750360E+08  -1375508.       734636.0      0.2609279E+08  -183761.0      0.2986721E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       701.8371      0.2849265E+08   96922.52       202558.7      -989043.8      -1472431.       730.6699      0.2843338E+08   177625.0       249716.0      -2421338.      -840057.6       353688.3      0.2847010E+08   386858.9       380947.8      -2377310.      -570619.9      0.2386502E-08  0.1125553E-10 -0.1067349E-11 -0.3818819E-11 -0.4886167E-11 -0.1061494E-03 
    2000  0.7994878E-07  0.3997439E-03   0.000000       0.000000       0.000000       0.000000       201655.2      0.2764937E+08  -1404715.       734692.1      0.2621775E+08  -158757.0      0.2991164E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       1026.553      0.2865413E+08   69863.57       200628.7      -1004766.      -1474579.       13037.17      0.2859161E+08   162302.7       258617.2      -2449050.      -828859.9       353658.8      0.2859628E+08   416209.3       381033.3      -2378527.      -574966.3      0.2398518E-08  0.1123694E-10 -0.1082021E-11 -0.3794063E-11 -0.4876084E-11 -0.1066844E-03 
    2010  0.8034896E-07  0.4017448E-03   0.000000       0.000000       0.000000       0.000000       194162.9      0.2777449E+08  -1415386.       733738.4      0.2634862E+08  -153118.8      0.2995143E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -3713.905      0.2879711E+08   61865.85       197876.8      -1022617.      -1477251.       20674.55      0.2873524E+08   148428.8       257985.8      -2457885.      -820679.2       354880.9      0.2873694E+08   425219.8       378857.5      -2388319.      -578338.6      0.2410524E-08  0.1113558E-10 -0.1096992E-11 -0.3790354E-11 -0.4887345E-11 -0.1072055E-03 
    2020  0.8074932E-07  0.4037466E-03   0.000000       0.000000       0.000000       0.000000       190292.8      0.2787897E+08  -1388172.       727552.5      0.2650105E+08  -184240.8      0.2995569E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -5779.000      0.2891743E+08   89750.11       196071.8      -1038460.      -1477922.      -7922.818      0.2884321E+08   157602.2       267421.1      -2465732.      -815689.3       351454.8      0.2889284E+08   397182.5       376097.8      -2391784.      -581423.3      0.2422535E-08  0.1101490E-10 -0.1115234E-11 -0.3858474E-11 -0.4973708E-11 -0.1076816E-03 
    2030  0.8114947E-07  0.4057473E-03   0.000000       0.000000       0.000000       0.000000       191057.8      0.2801227E+08  -1389302.       721008.6      0.2662624E+08  -192968.6      0.2998829E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -3074.797      0.2906628E+08   90597.67       194132.6      -1054002.      -1479900.      -19160.58      0.2897173E+08   145421.0       261549.6      -2460379.      -816416.8       345353.2      0.2902647E+08   395288.8       375655.4      -2400226.      -588257.4      0.2434539E-08  0.1094554E-10 -0.1132660E-11 -0.3893098E-11 -0.5025758E-11 -0.1082047E-03 
    2040  0.8154962E-07  0.4077481E-03   0.000000       0.000000       0.000000       0.000000       187000.4      0.2813591E+08  -1391578.       721519.3      0.2675958E+08  -197966.8      0.3002006E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -4923.678      0.2920409E+08   89882.87       191924.1      -1068181.      -1481461.      -18402.58      0.2911255E+08   128850.1       259160.0      -2463452.      -808642.6       349165.5      0.2917050E+08   393028.3       372353.8      -2410927.      -590995.1      0.2446544E-08  0.1090298E-10 -0.1146991E-11 -0.3898329E-11 -0.5045320E-11 -0.1087311E-03 
    2050  0.8195011E-07  0.4097505E-03   0.000000       0.000000       0.000000       0.000000       174750.8      0.2826133E+08  -1404920.       709933.2      0.2689660E+08  -215624.0      0.3005161E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -15086.38      0.2934153E+08   77109.17       189837.2      -1080199.      -1482029.      -27952.68      0.2924904E+08   116284.9       242153.1      -2471496.      -805533.7       339338.6      0.2931331E+08   380211.5       370594.6      -2416712.      -595835.5      0.2458559E-08  0.1061693E-10 -0.1157232E-11 -0.3923162E-11 -0.5080394E-11 -0.1092523E-03 
    2060  0.8235011E-07  0.4117505E-03   0.000000       0.000000       0.000000       0.000000       165578.1      0.2837902E+08  -1419439.       704505.9      0.2703760E+08  -214832.6      0.3009016E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -24175.36      0.2947236E+08   63646.77       189753.4      -1093339.      -1483086.      -32284.33      0.2938871E+08   121346.2       235484.3      -2494470.      -787580.3       336476.4      0.2946710E+08   384047.9       368029.5      -2429498.      -598880.4      0.2470559E-08  0.1044172E-10 -0.1165686E-11 -0.3949720E-11 -0.5115407E-11 -0.1097528E-03 
    2070  0.8275029E-07  0.4137514E-03   0.000000       0.000000       0.000000       0.000000       164505.5      0.2851129E+08  -1424715.       699641.5      0.2717246E+08  -201103.4      0.3011772E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -25156.16      0.2961771E+08   59977.71       189661.6      -1106419.      -1484693.      -28731.15      0.2953066E+08   126800.0       240985.8      -2481700.      -782678.7       337448.5      0.2960784E+08   395624.0       362193.0      -2435379.      -596727.5      0.2482565E-08  0.1037047E-10 -0.1170373E-11 -0.3961148E-11 -0.5131521E-11 -0.1103153E-03 
    2080  0.8315057E-07  0.4157528E-03   0.000000       0.000000       0.000000       0.000000       161922.4      0.2863937E+08  -1430346.       700104.2      0.2730525E+08  -194183.9      0.3015305E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -26287.19      0.2976198E+08   55225.51       188209.6      -1122609.      -1485572.      -24999.83      0.2967207E+08   125650.0       217819.0      -2467086.      -786437.5       341239.4      0.2974820E+08   404520.4       358864.9      -2442952.      -598704.2      0.2494574E-08  0.1034503E-10 -0.1172298E-11 -0.3974752E-11 -0.5147050E-11 -0.1108712E-03 
    2090  0.8355078E-07  0.4177539E-03   0.000000       0.000000       0.000000       0.000000       163693.5      0.2876686E+08  -1433130.       697773.0      0.2743889E+08  -186602.6      0.3018853E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -25352.47      0.2990594E+08   52860.44       189045.9      -1139074.      -1485990.      -17500.90      0.2981870E+08   119687.3       200039.0      -2477603.      -779983.2       340775.5      0.2988877E+08   411653.2       356997.5      -2449875.      -598255.8      0.2506580E-08  0.1033830E-10 -0.1172730E-11 -0.3990337E-11 -0.5163067E-11 -0.1114009E-03 
    2100  0.8395099E-07  0.4197549E-03   0.000000       0.000000       0.000000       0.000000       158756.5      0.2888335E+08  -1425153.       699619.4      0.2757906E+08  -190301.2      0.3021489E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -30089.17      0.3003983E+08   60766.81       188845.6      -1156481.      -1485920.      -25445.09      0.2995417E+08   115412.7       200079.5      -2493875.      -765731.5       345266.3      0.3003831E+08   406598.9       354353.2      -2459249.      -596900.1      0.2518587E-08  0.1030121E-10 -0.1171855E-11 -0.4008820E-11 -0.5180675E-11 -0.1119020E-03 
    2110  0.8435128E-07  0.4217564E-03   0.000000       0.000000       0.000000       0.000000       162464.9      0.2901405E+08  -1422346.       693511.1      0.2771154E+08  -192669.9      0.3024804E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -25421.19      0.3018896E+08   63021.81       187886.1      -1174910.      -1485368.      -34683.47      0.3008563E+08   110738.8       217030.9      -2504790.      -750305.5       339829.1      0.3017282E+08   406009.9       353681.9      -2461279.      -598679.7      0.2530596E-08  0.1027241E-10 -0.1155936E-11 -0.4056204E-11 -0.5212140E-11 -0.1124137E-03 
    2120  0.8475144E-07  0.4237572E-03   0.000000       0.000000       0.000000       0.000000       165637.5      0.2915390E+08  -1413957.       688891.7      0.2783060E+08  -196876.3      0.3029659E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -23984.74      0.3034521E+08   71731.30       189622.2      -1191315.      -1485688.      -47965.85      0.3020014E+08   110628.3       231603.8      -2497998.      -744733.5       338168.9      0.3029986E+08   398769.0       350722.8      -2469263.      -595645.3      0.2542601E-08  0.1025505E-10 -0.1146065E-11 -0.4104473E-11 -0.5250539E-11 -0.1129207E-03 
    2130  0.8515177E-07  0.4257588E-03   0.000000       0.000000       0.000000       0.000000       175065.3      0.2928109E+08  -1391877.       680500.5      0.2795710E+08  -218462.9      0.3017309E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       39566.49      0.3040232E+08   39054.84       135498.8      -1121228.      -1430931.      -68786.71      0.3018904E+08   82154.51       233065.9      -2346723.      -771677.0       370725.3      0.3041224E+08   372828.5       309775.2      -2455133.      -591291.4      0.2554611E-08  0.1026749E-10 -0.9914453E-12 -0.4411388E-11 -0.5402833E-11 -0.1134458E-03 
    2140  0.8555252E-07  0.4277626E-03   0.000000       0.000000       0.000000       0.000000       195819.8      0.2938266E+08  -1410447.       668123.1      0.2809960E+08  -193896.9      0.3016778E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       67419.65      0.3052463E+08   8179.922       128400.2      -1141965.      -1418627.      -98608.98      0.3030388E+08   106951.7       224190.7      -2323507.      -771294.4       358896.2      0.3055447E+08   390767.9       309226.9      -2454872.      -584664.8      0.2566634E-08  0.1036802E-10 -0.9402587E-12 -0.4522646E-11 -0.5462905E-11 -0.1139554E-03 
    2150  0.8595268E-07  0.4297634E-03   0.000000       0.000000       0.000000       0.000000       151780.2      0.2949424E+08  -1388602.       703857.1      0.2825293E+08  -205273.4      0.3019196E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       27347.66      0.3065246E+08   21650.43       124432.6      -1158226.      -1410253.      -47533.87      0.3043442E+08   88625.48       198020.4      -2316107.      -748376.5       407614.5      0.3072213E+08   371859.2       296242.6      -2469201.      -577132.6      0.2578639E-08  0.1026835E-10 -0.9061171E-12 -0.4433166E-11 -0.5339283E-11 -0.1144925E-03 
    2160  0.8635315E-07  0.4317657E-03   0.000000       0.000000       0.000000       0.000000       172129.2      0.2963751E+08  -1411051.       683175.8      0.2836267E+08  -165164.4      0.3020091E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       43624.81      0.3080929E+08  -6736.621       128504.4      -1171780.      -1404314.      -73990.54      0.3055189E+08   111015.8       232643.3      -2319361.      -737643.2       395927.9      0.3084101E+08   396459.5       287247.8      -2478338.      -561623.9      0.2590653E-08  0.1026436E-10 -0.8249704E-12 -0.4583597E-11 -0.5408567E-11 -0.1149822E-03 
    2170  0.8675337E-07  0.4337669E-03   0.000000       0.000000       0.000000       0.000000       175780.7      0.2977015E+08  -1421329.       687659.8      0.2849842E+08  -148776.2      0.3022655E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       44215.02      0.3095993E+08  -20991.49       131565.6      -1189781.      -1400337.      -81589.13      0.3067306E+08   127051.5       257408.4      -2317709.      -739950.3       398549.4      0.3097044E+08   409275.0       289110.3      -2472027.      -558051.3      0.2602660E-08  0.1036199E-10 -0.8308975E-12 -0.4651078E-11 -0.5481976E-11 -0.1155038E-03 
    2180  0.8715365E-07  0.4357683E-03   0.000000       0.000000       0.000000       0.000000       192240.3      0.2987506E+08  -1419981.       682208.5      0.2864664E+08  -138988.5      0.3027744E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       58003.09      0.3108284E+08  -22522.47       134237.2      -1207789.      -1397458.      -93217.39      0.3082258E+08   113264.5       255771.3      -2310922.      -755367.5       390162.9      0.3111517E+08   412995.3       292045.6      -2468526.      -551983.8      0.2614669E-08  0.1049410E-10 -0.8382708E-12 -0.4633436E-11 -0.5471706E-11 -0.1160498E-03 
    2190  0.8755391E-07  0.4377696E-03   0.000000       0.000000       0.000000       0.000000       153584.9      0.3002298E+08  -1432767.       729616.8      0.2878352E+08  -127145.7      0.3031691E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       17255.21      0.3124892E+08  -37350.08       136329.7      -1225942.      -1395417.      -47220.58      0.3097531E+08   85773.57       239898.6      -2312480.      -770528.1       425511.5      0.3125465E+08   422533.8       304105.2      -2471133.      -549679.5      0.2626677E-08  0.1059914E-10 -0.8432056E-12 -0.4535233E-11 -0.5378439E-11 -0.1166311E-03 
    2200  0.8795407E-07  0.4397703E-03   0.000000       0.000000       0.000000       0.000000       161979.4      0.3012780E+08  -1409016.       728402.6      0.2891064E+08  -130152.6      0.3032701E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       24570.18      0.3137310E+08  -16785.56       137409.2      -1245299.      -1392230.      -89016.46      0.3107105E+08   109508.2       228527.1      -2307543.      -772342.9       419782.8      0.3140550E+08   405833.3       308619.8      -2494865.      -535985.9      0.2638682E-08  0.1068531E-10 -0.8431871E-12 -0.4736271E-11 -0.5579458E-11 -0.1170746E-03 
    2210  0.8835423E-07  0.4417712E-03   0.000000       0.000000       0.000000       0.000000       172216.4      0.3024969E+08  -1410150.       712666.7      0.2900011E+08  -111291.7      0.3037638E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       35521.88      0.3152096E+08  -20699.32       136694.5      -1271263.      -1389451.      -94359.72      0.3122971E+08   65868.62       221959.0      -2320145.      -772509.2       409901.2      0.3153864E+08   414865.3       302765.5      -2538538.      -526157.0      0.2650687E-08  0.1061932E-10 -0.8532618E-12 -0.4752203E-11 -0.5605465E-11 -0.1175512E-03 
    2220  0.8875434E-07  0.4437717E-03   0.000000       0.000000       0.000000       0.000000       148593.9      0.3035417E+08  -1390962.       733210.1      0.2910964E+08  -114745.5      0.3039688E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       11941.96      0.3164503E+08  -3689.909       136652.0      -1290858.      -1387272.      -93417.76      0.3134250E+08   94090.43       221509.4      -2345493.      -763886.9       430547.1      0.3170178E+08   401256.0       302663.0      -2592138.      -516001.5      0.2662691E-08  0.1058237E-10 -0.8651555E-12 -0.4718634E-11 -0.5583789E-11 -0.1179531E-03 
    2230  0.8915434E-07  0.4457717E-03   0.000000       0.000000       0.000000       0.000000       155175.2      0.3049110E+08  -1387807.       727635.3      0.2918371E+08  -95732.02      0.3042948E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       16509.59      0.3180191E+08  -2555.395       138665.7      -1310812.      -1385252.      -88258.08      0.3146482E+08   95971.54       226388.0      -2381345.      -754131.2       432926.2      0.3182969E+08   409718.1       294709.1      -2645974.      -505450.2      0.2674691E-08  0.1059445E-10 -0.8741624E-12 -0.4788497E-11 -0.5662659E-11 -0.1183498E-03 
    2240  0.8955462E-07  0.4477731E-03   0.000000       0.000000       0.000000       0.000000       164154.9      0.3062776E+08  -1393211.       706538.2      0.2926156E+08  -85635.18      0.3045839E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       26532.02      0.3195463E+08  -6250.674       137622.9      -1326870.      -1386960.      -107531.1      0.3159373E+08   97314.41       236070.2      -2397093.      -751760.1       424775.6      0.3195549E+08   420924.3       281762.6      -2693933.      -506559.5      0.2686700E-08  0.1044903E-10 -0.8607394E-12 -0.4881467E-11 -0.5742206E-11 -0.1187867E-03 
    2250  0.8995488E-07  0.4497744E-03   0.000000       0.000000       0.000000       0.000000       164523.0      0.3072471E+08  -1389775.       688364.1      0.2936358E+08  -99994.83      0.3049486E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       27550.77      0.3208338E+08   4499.205       136972.2      -1358670.      -1394275.      -111313.9      0.3173829E+08   83209.68       241731.5      -2368178.      -766985.8       426501.2      0.3210594E+08   419503.6       261862.9      -2742362.      -519498.4      0.2698708E-08  0.1023534E-10 -0.8591885E-12 -0.4877637E-11 -0.5736826E-11 -0.1192833E-03 
    2260  0.9035499E-07  0.4517749E-03   0.000000       0.000000       0.000000       0.000000       155588.8      0.3084418E+08  -1380433.       708553.3      0.2946808E+08  -121009.9      0.3053288E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       17198.76      0.3222206E+08   13800.28       138390.0      -1377877.      -1394233.      -99032.12      0.3187633E+08   74404.69       236091.5      -2342761.      -774317.6       440410.8      0.3225252E+08   415639.8       268142.5      -2784439.      -536649.7      0.2710711E-08  0.1037041E-10 -0.8589289E-12 -0.4853011E-11 -0.5711940E-11 -0.1197999E-03 
    2270  0.9075535E-07  0.4537768E-03   0.000000       0.000000       0.000000       0.000000       148323.7      0.3094764E+08  -1366644.       734533.2      0.2955831E+08  -122521.4      0.3057198E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       9903.023      0.3236286E+08   13767.78       138420.7      -1415226.      -1380411.      -90091.10      0.3201375E+08   73975.86       238219.2      -2328940.      -767484.4       451898.2      0.3239541E+08   417375.7       282635.0      -2837101.      -539897.1      0.2722723E-08  0.1059501E-10 -0.8407424E-12 -0.4843053E-11 -0.5683795E-11 -0.1202598E-03 
    2280  0.9115555E-07  0.4557777E-03   0.000000       0.000000       0.000000       0.000000       138640.9      0.3107291E+08  -1368234.       766854.6      0.2964162E+08  -132918.2      0.3061176E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -117.9805      0.3250659E+08   12174.46       138758.9      -1433680.      -1380408.      -78550.17      0.3214707E+08   76041.09       243164.9      -2323082.      -755248.6       466441.8      0.3253629E+08   416817.4       300412.8      -2894669.      -549735.5      0.2734729E-08  0.1086669E-10 -0.8026661E-12 -0.4832170E-11 -0.5634836E-11 -0.1207235E-03 
    2290  0.9155568E-07  0.4577784E-03   0.000000       0.000000       0.000000       0.000000       127315.1      0.3120089E+08  -1364640.       780053.2      0.2976536E+08  -133574.6      0.3065101E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -12203.26      0.3265177E+08   15396.98       139518.4      -1450874.      -1380037.      -62027.81      0.3228790E+08   60285.72       243485.7      -2328065.      -742355.1       478537.8      0.3267637E+08   407231.7       301515.4      -2911012.      -540806.3      0.2746733E-08  0.1088916E-10 -0.7518788E-12 -0.4798807E-11 -0.5550686E-11 -0.1212403E-03 
    2300  0.9195630E-07  0.4597815E-03   0.000000       0.000000       0.000000       0.000000       130634.7      0.3131481E+08  -1369390.       768944.1      0.2988624E+08  -133853.8      0.3069418E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -7739.938      0.3278167E+08   8315.929       138374.6      -1466857.      -1377706.      -83974.28      0.3242720E+08   61430.34       256650.6      -2326804.      -737481.0       464802.2      0.3281952E+08   402834.6       304142.0      -2933288.      -536688.3      0.2758752E-08  0.1079568E-10 -0.7133616E-12 -0.4852770E-11 -0.5566131E-11 -0.1217408E-03 
    2310  0.9235655E-07  0.4617828E-03   0.000000       0.000000       0.000000       0.000000       121584.5      0.3143975E+08  -1361250.       737611.4      0.3000371E+08  -119296.4      0.3074525E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      -18971.78      0.3292065E+08   16385.96       140556.3      -1480896.      -1377636.      -110176.0      0.3255183E+08   74554.33       255172.4      -2336311.      -731848.0       449621.0      0.3295650E+08   403802.5       287990.5      -2952787.      -523098.9      0.2770760E-08  0.1031106E-10 -0.6700422E-12 -0.4919628E-11 -0.5589671E-11 -0.1222175E-03 
    2320  0.9275674E-07  0.4637837E-03   0.000000       0.000000       0.000000       0.000000       129477.6      0.3156584E+08  -1397099.       720104.0      0.3013051E+08  -112362.7      0.3069892E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       8173.539      0.3310441E+08  -68935.48       121304.1      -1538565.      -1328164.      -105058.7      0.3272307E+08   15006.46       248802.1      -2371260.      -701147.9       445877.4      0.3311102E+08   394432.9       274226.6      -2980511.      -506795.7      0.2782765E-08  0.1019568E-10 -0.6456677E-12 -0.4919376E-11 -0.5565044E-11 -0.1227365E-03 
    2330  0.9315702E-07  0.4657851E-03   0.000000       0.000000       0.000000       0.000000       140579.5      0.3167790E+08  -1397414.       686716.0      0.3029375E+08  -111891.3      0.3067955E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       22305.89      0.3324959E+08  -83459.22       118273.6      -1571684.      -1313955.      -98839.95      0.3287752E+08   4859.986       249548.1      -2382418.      -699067.9       443156.0      0.3324568E+08   405802.2       243560.0      -2951929.      -517693.5      0.2794774E-08  0.9928224E-11 -0.6116360E-12 -0.4928935E-11 -0.5540571E-11 -0.1232946E-03 
    2340  0.9355753E-07  0.4677876E-03   0.000000       0.000000       0.000000       0.000000       140345.8      0.3177821E+08  -1382544.       694644.2      0.3037002E+08  -156899.4      0.3068401E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       20319.05      0.3336700E+08  -70561.86       120026.8      -1588796.      -1311983.      -99081.45      0.3299717E+08   35280.65       256015.5      -2385877.      -708212.6       455139.7      0.3340458E+08   402489.9       239504.4      -3034556.      -559389.3      0.2806790E-08  0.1002056E-10 -0.5761609E-12 -0.4951992E-11 -0.5528153E-11 -0.1236850E-03 
    2350  0.9395777E-07  0.4697888E-03   0.000000       0.000000       0.000000       0.000000       142401.2      0.3188295E+08  -1372521.       697581.9      0.3049662E+08  -156475.2      0.3070099E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       42081.20      0.3354823E+08   30671.89       100320.0      -1665279.      -1403193.      -61277.99      0.3315845E+08   163782.3       231126.8      -2420087.      -837355.8       501665.3      0.3351166E+08   522247.1       195916.5      -3015033.      -678722.4      0.2818797E-08  0.1008049E-10 -0.4890623E-12 -0.4999590E-11 -0.5488653E-11 -0.1241629E-03 
    2360  0.9435816E-07  0.4717908E-03   0.000000       0.000000       0.000000       0.000000       127270.8      0.3202588E+08  -1407550.       713002.4      0.3057169E+08  -144812.9      0.3071459E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       26939.73      0.3370879E+08  -4328.127       100331.1      -1682906.      -1403222.      -62844.98      0.3329128E+08   137055.7       248197.4      -2394288.      -862836.8       509546.4      0.3363838E+08   512712.4       203456.0      -3066682.      -657525.3      0.2830809E-08  0.1008397E-10 -0.5129300E-12 -0.5009196E-11 -0.5522126E-11 -0.1246651E-03 
    2370  0.9475870E-07  0.4737935E-03   0.000000       0.000000       0.000000       0.000000       129237.8      0.3215664E+08  -1409840.       697759.0      0.3072496E+08  -126538.9      0.3074397E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       28413.83      0.3386200E+08  -11287.23       100824.0      -1705360.      -1398553.      -81791.07      0.3341363E+08   166345.1       256885.7      -2405304.      -874524.4       494157.6      0.3376657E+08   542159.0       203601.4      -3041608.      -668697.9      0.2842826E-08  0.9924639E-11 -0.5145944E-12 -0.5145529E-11 -0.5660123E-11 -0.1251923E-03 
    2380  0.9515904E-07  0.4757952E-03   0.000000       0.000000       0.000000       0.000000       146723.5      0.3229863E+08  -1449382.       705692.8      0.3078762E+08  -104433.0      0.3080141E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       47621.84      0.3402103E+08  -47333.54       99101.64      -1722400.      -1402049.      -67986.02      0.3357294E+08   104780.4       289710.4      -2399889.      -889630.0       507815.1      0.3389023E+08   542282.5       197877.7      -3102611.      -646715.5      0.2854836E-08  0.1022969E-10 -0.4561656E-12 -0.5124189E-11 -0.5580355E-11 -0.1256848E-03 
    2390  0.9555919E-07  0.4777960E-03   0.000000       0.000000       0.000000       0.000000       121325.3      0.3241195E+08  -1446557.       687610.1      0.3093883E+08  -128026.3      0.3079076E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       36072.37      0.3413945E+08  -169116.6       85252.91      -1727499.      -1277440.      -56866.29      0.3372377E+08   17601.11       290143.4      -2428656.      -803097.8       506737.3      0.3406670E+08   455774.4       180872.7      -3127868.      -583800.7      0.2866841E-08  0.9707887E-11 -0.4392917E-12 -0.5122147E-11 -0.5561438E-11 -0.1262003E-03 
    2400  0.9595929E-07  0.4797965E-03   0.000000       0.000000       0.000000       0.000000       114073.0      0.3250451E+08  -1421162.       695538.4      0.3111316E+08  -139334.1      0.3080439E+13   0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       26662.82      0.3424483E+08  -155384.5       87410.17      -1740318.      -1265778.      -52260.81      0.3383240E+08   46138.36       314916.4      -2434665.      -806296.1       522456.1      0.3423096E+08   441814.7       173082.3      -3117799.      -581148.8      0.2878844E-08  0.9716000E-11 -0.3696858E-12 -0.5165025E-11 -0.5534710E-11 -0.1266930E-03 
